Engine_speed,Vehicle_speed,Absolute_throttle_position,Calculated_LOAD_value,Acc_Longitudinal,Rate Speed,Rate Throttle,RT/RS,VS/ES
2102,61,14.5,46.7,0.1,33,0,0,1.055272035
2113,61,14.5,46.3,0.2,0,0,0,1.049778428
1324,22,19.6,62.4,0.8,39,5.1,0.218576812,0.604229607
1801,27,16.9,43.9,1,5,2.7,0.90259366,0.545151683
920,13,14.1,23.5,-0.5,14,2.8,0.334293948,0.513833992
767,4,16.9,36.5,-0.1,9,2.8,0.520012808,0.189640868
1533,8,18,46.3,0.9,4,1.1,0.459654179,0.189764573
1246,5,15.7,26.7,0,3,2.3,1.281460134,0.145921494
1646,10,17.3,39.6,0.2,5,1.6,0.534870317,0.220921242
1787,28,16.1,32.9,0,18,1.2,0.111431316,0.569771583
1945,56,14.5,24.3,-0.5,28,1.6,0.095512557,1.046973592
1584,8,19.2,48.2,0.3,48,4.7,0.163664745,0.183654729
2287,42,23.1,63.1,1.3,34,3.9,0.191727411,0.667806177
1374,21,16.1,25.9,-0.2,21,7,0.55715658,0.555776102
1079,6,20,47.8,0.7,15,3.9,0.434582133,0.202207431
2039,31,14.5,18.8,-0.2,25,5.5,0.367723343,0.552855678
2189,82,17.3,33.7,-0.1,51,2.8,0.091766966,1.362182815
716,0,19.2,50.2,0.4,82,1.9,0.038729177,0
2549,53,19.2,51,0.4,53,0,0,0.756089732
1521,31,18.8,45.9,0.3,22,0.4,0.030390359,0.741139203
2087,34,18.8,42.7,0.1,3,0,0,0.592411901
1674,34,29.4,76.9,0.7,0,10.6,0,0.738568481
2041,18,28.6,69.8,0.8,16,0.8,0.083573487,0.32069841
1754,51,16.1,28.2,-0.1,33,12.5,0.633132478,1.05732352
2340,44,16.1,24.3,-0.5,7,0,0,0.683760684
2020,53,48.2,81.6,0.7,9,32.1,5.961575408,0.95409541
1884,34,15.7,18,-0.2,19,32.5,2.859092977,0.656243968
1997,75,16.9,24.3,-0.4,41,1.2,0.048921066,1.365684891
1719,50,16.5,25.1,-1,25,0.4,0.026743516,1.057697393
1303,22,14.9,21.6,-1.8,28,1.6,0.095512557,0.613967767
1404,35,14.5,20,-1.6,13,0.4,0.051429838,0.906500907
1541,8,14.9,28.6,-1.8,27,0.4,0.024762515,0.188779423
2020,20,14.9,31.4,-1,12,0,0,0.360036004
1727,46,15.3,35.3,-1.4,26,0.4,0.025714919,0.968573985
2023,59,15.7,43.9,-1.4,13,0.4,0.051429838,1.060531164
1994,58,15.3,45.9,-1.3,1,0.4,0.668587896,1.05771861
1810,37,14.9,46.7,-0.3,21,0.4,0.031837519,0.743345053
1645,34,14.9,46.7,-0.3,3,0,0,0.751588837
1901,71,14.9,46.3,-0.8,37,0,0,1.358136866
2571,54,14.5,45.1,-0.3,17,0.4,0.0393287,0.763763658
1706,19,14.5,45.9,-0.1,35,0,0,0.404987744
1743,25,14.5,46.3,-0.1,6,0,0,0.521566787
1696,14,14.5,45.9,-0.1,11,0,0,0.300171527
1801,15,14.5,46.3,-0.1,1,0,0,0.302862046
1961,15,14.5,46.3,-0.1,0,0,0,0.278151222
1408,20,14.5,45.9,-0.1,5,0,0,0.516528926
2668,38,14.5,46.7,-0.1,18,0,0,0.517922857
2125,13,14.5,46.3,-0.1,25,0,0,0.222459893
2325,55,14.5,46.7,-0.1,42,0,0,0.860215054
2020,75,14.5,46.3,-0.1,20,0,0,1.350135014
2084,60,14.5,45.9,-0.1,15,0,0,1.046937707
2008,58,14.5,45.9,-0.1,2,0,0,1.050344078
1229,7,14.5,45.9,-0.1,51,0,0,0.207115911
2121,14,14.5,46.3,-0.1,7,0,0,0.240024002
1684,63,14.5,45.9,-0.1,49,0,0,1.360397322
1753,66,14.5,45.9,-0.1,3,0,0,1.369081574
2163,83,14.5,46.3,-0.1,17,0,0,1.395368386
1782,28,14.5,46.3,-0.1,55,0,0,0.571370268
1731,10,14.5,46.3,-0.1,18,0,0,0.210073
1988,58,14.5,46.3,-0.1,48,0,0,1.06091092
1893,12,14.5,46.3,-0.1,46,0,0,0.230514335
1796,52,14.5,46.7,-0.1,40,0,0,1.052844705
1407,41,14.5,46.7,-0.1,11,0,0,1.059636881
1594,33,14.5,46.7,-0.1,8,0,0,0.752823087
1732,36,14.5,46.7,-0.1,3,0,0,0.75582616
766,1,14.5,46.3,-0.1,35,0,0,0.04747211
1857,17,14.5,46.7,-0.1,16,0,0,0.33289274
844,6,14.5,46.3,-0.1,11,0,0,0.258509263
2088,40,15.3,49,0.4,34,0.8,0.0393287,0.696621386
2384,49,17.6,51.8,1.1,9,2.3,0.427153378,0.747406955
1862,27,17.6,45.5,0.7,22,0,0,0.527292257
1619,33,19.6,48.2,0.8,6,2,0.55715658,0.741198271
1241,17,19.6,44.3,0.7,16,0,0,0.498132005
1746,49,22.4,62.4,0.9,32,2.8,0.146253602,1.020514423
1967,73,22.7,61.6,1,24,0.3,0.020893372,1.34954014
1235,9,23.5,61.2,1,64,0.8,0.020893372,0.26499816
1416,27,23.9,62.4,0.7,18,0.4,0.037143772,0.693374422
1468,9,23.1,63.9,0.7,18,0.8,0.074287544,0.222937825
1203,18,23.1,62.7,0.7,9,0,0,0.54409431
1593,46,19.6,44.3,0.2,28,3.5,0.208933718,1.050048508
1271,13,33.7,83.5,0.7,33,14.1,0.714173435,0.371933338
1170,15,40.8,82.7,0.7,2,7.1,5.933717579,0.466200466
1565,37,19.2,43.5,0.2,22,21.6,1.641079382,0.859715365
1728,10,14.9,18,-0.4,27,4.3,0.266197033,0.21043771
1437,20,17.6,34.1,-0.2,10,2.7,0.45129683,0.50610489
782,4,25.1,78,0.3,16,7.5,0.783501441,0.186003255
1708,40,15.7,33.3,-0.2,36,9.4,0.436439321,0.851607409
1975,54,16.1,29,-0.2,14,0.4,0.047756278,0.99424626
1688,16,18.4,44.7,0,38,2.3,0.101167905,0.344679018
1700,49,13.7,19.6,-0.3,33,4.7,0.238057812,1.048128342
1907,55,14.5,17.6,-0.7,6,0.8,0.222862632,1.048767698
1640,8,14.1,18.4,-1.4,47,0.4,0.014225274,0.177383592
1701,32,14.1,23.1,-1,24,0,0,0.684089573
1587,46,14.5,27.8,-4.1,14,0.4,0.047756278,1.054018445
1830,29,14.9,32.9,-2.2,17,0.4,0.0393287,0.576254347
1489,7,19.2,49.4,0,22,4.3,0.326696358,0.170950607
1989,19,70.2,92.5,1.5,12,51,7.103746398,0.347365053
2659,27,83.9,95.7,1.9,8,13.7,2.862391931,0.369243393
1717,50,76.1,85.5,1.9,23,7.8,0.56684626,1.058929422
1350,14,16.9,18.4,-0.1,36,59.2,2.748639129,0.377104377
2043,29,21.6,50.2,0.3,15,4.7,0.523727185,0.516174966
2297,33,21.2,51,0.3,4,0.4,0.167146974,0.522420549
1979,74,18.4,42,0.2,41,2.8,0.114149153,1.359731729
1828,48,15.3,16.5,-0.5,26,3.1,0.199290623,0.954843843
2429,70,18.4,43.5,0.1,22,3.1,0.235525282,1.047943411
2412,38,14.1,14.5,-0.6,32,4.3,0.224603746,0.57289311
2284,42,17.3,29,-0.4,4,3.2,1.337175793,0.668683331
2154,31,18.8,49,0.2,11,1.5,0.227927692,0.523339242
1282,42,18,34.9,0,11,0.8,0.121561436,1.19132038
1460,13,22.4,64.3,0.5,29,4.4,0.253602305,0.323785803
1762,51,18,37.3,0,38,4.4,0.193538602,1.052522959
1938,73,17.3,32.2,0,22,0.7,0.053183128,1.369734497
2037,27,14.9,17.3,-0.4,46,2.4,0.087207117,0.481992235
1741,50,19.2,43.5,0.2,23,4.3,0.312492169,1.044331889
1428,7,14.5,13.7,-0.4,43,4.7,0.18269553,0.178253119
2436,86,15.3,16.9,-0.3,79,0.8,0.016926276,1.283773698
1946,55,14.5,14.5,-0.5,31,0.8,0.043134703,1.027749229
1944,38,16.1,22,-0.3,17,1.6,0.157314799,0.710811822
1976,57,18,32.5,-0.1,19,1.9,0.167146974,1.048951049
1930,17,18,34.1,0,40,0,0,0.32030146
1685,64,18.8,36.5,0,47,0.8,0.028450549,1.381170758
2103,77,21.6,52.5,0.3,13,2.8,0.360008867,1.331431289
2621,25,14.9,15.3,-0.4,52,6.7,0.215362447,0.346848878
2009,35,19.2,37.3,-0.2,10,4.3,0.718731988,0.633512829
1669,49,15.7,20.8,-0.1,14,3.5,0.417867435,1.067596274
835,8,16.1,22.4,-0.2,41,0.4,0.016307022,0.348394121
1838,55,16.1,24.7,-0.5,47,0,0,1.088139282
1763,14,16.5,28.2,-0.3,41,0.4,0.016307022,0.288763987
1933,35,27.1,76.5,0.2,21,10.6,0.84369425,0.658420731
1260,30,14.1,21.6,-0.3,5,13,4.345821326,0.865800866
1460,6,14.1,16.9,-0.4,24,0,0,0.149439601
2209,33,15.7,23.9,-0.2,27,1.6,0.099050059,0.543232232
2650,73,19.6,42.7,-0.1,40,3.9,0.1629683,1.001715266
2051,59,20.4,43.1,0.1,14,0.8,0.095512557,1.046052923
2262,39,14.5,18,-0.3,20,5.9,0.493083573,0.626959248
1937,28,16.5,30.2,-0.1,11,2,0.303903589,0.525648848
2086,60,15.3,21.2,-0.2,32,1.2,0.062680115,1.045933932
2340,48,15.7,26.3,-0.2,12,0.4,0.055715658,0.745920746
1538,28,14.5,22,-0.3,20,1.2,0.100288184,0.662016787
1538,11,16.9,28.6,-0.2,17,2.4,0.235972199,0.260078023
1495,22,17.3,44.3,0,11,0.4,0.060780718,0.535117057
1806,23,14.1,18,-0.7,1,3.2,5.34870317,0.463102789
1428,22,14.1,18,-0.9,1,0,0,0.56022409
1389,26,14.5,21.2,-0.6,4,0.4,0.167146974,0.680672819
1599,18,17.6,41.2,-0.2,8,3.1,0.647694524,0.409346751
1525,24,15.3,31.8,0,6,2.3,0.640730067,0.572280179
1645,42,17.3,35.7,-0.2,18,2,0.18571886,0.928433269
1716,50,23.1,69.8,0.4,8,5.8,1.211815562,1.059546514
1909,73,16.9,40.4,0.1,23,6.2,0.450570104,1.390542407
1791,18,15.7,23.9,-0.2,55,1.2,0.036468431,0.365463682
2137,62,18.4,44.3,0,44,2.7,0.102567461,1.055004892
2034,30,22,62.4,0.2,32,3.6,0.188040346,0.53633682
1787,67,22.4,61.6,0.4,37,0.4,0.018069943,1.363382001
1890,54,19.2,46.3,0,13,3.2,0.411438705,1.038961039
829,3,16.1,34.5,0,51,3.1,0.101599141,0.131593376
1757,27,14.1,16.5,-0.4,24,2,0.139289145,0.558803746
2099,22,15.3,20.8,-0.3,5,1.2,0.401152738,0.381133873
1977,74,14.1,20.4,-0.3,52,1.2,0.038572379,1.361107279
1976,26,13.7,16.1,-0.4,48,0.4,0.013928915,0.4784689
2042,21,13.7,14.5,-0.4,5,0,0,0.373964919
1355,11,14.9,19.2,-0.3,10,1.2,0.200576369,0.295202952
1555,14,19.6,49.8,0.1,3,4.7,2.618635927,0.327389652
769,2,22,63.9,0.4,12,2.4,0.334293948,0.094573827
1961,19,14.5,24.3,-0.2,17,7.5,0.737413121,0.352324881
1319,51,19.2,45.9,0,32,4.7,0.245497118,1.406023847
1995,15,23.1,67.1,0.4,36,3.9,0.181075889,0.2734108
1868,54,15.7,30.6,-0.1,39,7.4,0.317150669,1.051197197
1692,35,16.9,30.6,-0.1,19,1.2,0.10556651,0.75220288
2058,43,16.9,32.2,-0.1,8,0,0,0.759784433
1693,16,16.9,35.3,0,27,0,0,0.343661064
1886,55,16.9,35.7,0,39,0,0,1.060445387
2250,82,17.6,42.4,0,27,0.7,0.043334401,1.325252525
1683,12,19.2,52.5,0.1,70,1.6,0.038205023,0.259277265
816,5,16.5,40.8,-0.1,7,2.7,0.644709757,0.222816399
1876,27,14.1,16.9,-0.4,22,2.4,0.182342154,0.52335724
1940,27,14.9,20,-0.5,0,0.8,0,0.506091846
1384,3,14.9,20.8,-0.3,24,0,0,0.078822911
1043,33,16.1,29,-0.2,30,1.2,0.06685879,1.150527325
2268,53,16.5,30.6,-0.1,20,0.4,0.033429395,0.849767516
2579,25,14.5,23.1,-0.3,28,2,0.119390696,0.352497444
1937,55,14.9,18.8,-0.4,30,0.4,0.022286263,1.032524522
2398,71,16.5,30.6,-0.1,16,1.6,0.167146974,1.076654788
1685,35,14.1,19.6,-0.3,36,2.4,0.111431316,0.755327758
1992,58,13.7,20.8,-0.3,23,0.4,0.029069039,1.058780577
2009,12,14.5,24.3,-0.3,46,0.8,0.029069039,0.217204398
2242,23,13.7,18.8,-0.3,11,0.8,0.121561436,0.373043549
1960,31,14.1,24.7,-0.5,8,0.4,0.083573487,0.575139147
2236,23,14.1,26.3,-0.5,8,0,0,0.37404456
2261,66,14.1,25.5,-0.4,43,0,0,1.061477222
2085,75,19.6,46.3,0.1,9,5.5,1.02145373,1.308044474
1766,67,24.7,69.4,0.7,8,5.1,1.06556196,1.379594358
2034,28,24.3,69,0.6,39,0.4,0.017143279,0.500581032
2094,22,23.1,63.5,0.5,6,1.2,0.334293948,0.382043935
681,0,22.7,62,0.5,22,0.4,0.030390359,0
1605,7,22.4,61.6,0.4,7,0.3,0.071634417,0.158595299
1769,52,22.4,60.4,0.4,45,0,0,1.068914127
2198,24,18.8,43.1,0.1,28,3.6,0.214903252,0.397055174
2110,61,14.9,16.1,-0.3,37,3.9,0.176181946,1.051271004
1943,46,16.1,22.4,-0.3,15,1.2,0.133717579,0.860899265
1922,55,15.7,22.7,-0.3,9,0.4,0.074287544,1.040582726
1647,10,14.9,19.6,-0.4,45,0.8,0.029715018,0.220787106
1931,56,14.9,20.4,-0.3,46,0,0,1.054564286
2045,67,14.1,16.1,-0.6,11,0.8,0.121561436,1.191375861
2154,63,14.1,16.9,-1.3,4,0,0,1.063560395
2100,61,14.5,21.2,-0.9,2,0.4,0.334293948,1.056277056
1655,48,14.1,26.3,-1.1,13,0.4,0.051429838,1.054655314
1630,33,14.1,24.3,-1.1,15,0,0,0.736196319
1989,75,14.1,25.5,-1.3,42,0,0,1.371177842
1491,7,14.1,26.7,-0.9,68,0,0,0.170721297
2243,84,14.5,27.1,-0.5,77,0.4,0.00868296,1.361812508
1853,68,14.5,26.3,-1.3,16,0,0,1.334445371
2835,54,15.3,36.5,-1.2,14,0.8,0.095512557,0.692640693
2040,58,15.3,43.1,-0.9,4,0,0,1.033868093
1941,56,14.9,43.9,-1.3,2,0.4,0.334293948,1.049131188
1905,72,14.9,44.7,-0.3,16,0,0,1.374373658
1928,23,14.9,44.7,-0.1,49,0,0,0.433798567
1736,11,14.9,43.9,-0.1,12,0,0,0.230414747
2164,51,14.9,43.9,-0.2,40,0,0,0.856998824
2252,84,14.5,43.9,-0.4,33,0.4,0.020260239,1.356370095
2045,59,14.5,43.1,-0.2,25,0,0,1.049122027
2056,77,14.5,43.5,0,18,0,0,1.361867704
2074,78,14.5,43.5,0,1,0,0,1.36758131
1822,68,14.5,43.5,0,10,0,0,1.357149985
2047,59,14.5,43.9,0,9,0,0,1.048096993
2230,57,14.5,43.9,0,2,0,0,0.929474113
2201,56,14.5,43.9,0,1,0,0,0.92519929
2884,60,14.5,43.9,0,4,0,0,0.756525028
2057,77,14.5,44.3,0,17,0,0,1.361205639
1977,43,14.5,43.5,0,34,0,0,0.790913689
2481,49,14.5,44.7,0,6,0,0,0.718185482
1975,74,14.5,44.3,0,25,0,0,1.362485616
2651,55,14.5,44.3,0,19,0,0,0.75443229
1660,45,14.5,44.3,0,10,0,0,0.985761227
1898,14,14.5,44.7,0,31,0,0,0.268224926
1861,54,14.5,44.3,0,40,0,0,1.055151189
2083,21,14.5,44.7,0.2,33,0,0,0.366604111
2052,60,18.8,59.2,1.4,39,4.3,0.184290253,1.063264221
2428,38,20.8,60,1.6,22,2,0.151951795,0.569117867
2064,60,21.6,55.7,1.2,22,0.8,0.060780718,1.057082452
2330,61,21.2,55.7,1,1,0.4,0.668587896,0.952009364
2006,75,16.1,26.7,-0.1,14,5.1,0.608892548,1.359557691
1097,15,22,57.3,0.8,60,5.9,0.164361191,0.497223834
896,5,20.8,50.6,0.7,10,1.2,0.200576369,0.202922078
1926,40,23.1,64.3,0.7,35,2.3,0.10983944,0.755215708
1890,72,25.5,79.2,0.9,32,2.4,0.125360231,1.385281385
1977,57,20.4,56.9,0.6,15,5.1,0.568299712,1.048420472
1772,66,17.6,36.5,0.1,9,2.8,0.520012808,1.354401806
2027,59,16.1,26.7,-0.1,7,1.5,0.358172087,1.058438355
1585,17,16.5,31,-0.1,42,0.4,0.015918759,0.390020075
1645,62,21.2,59.6,0.4,45,4.7,0.174575728,1.370544349
1965,57,20.4,59.6,0.4,5,0.8,0.267435159,1.05482304
1991,58,20,54.1,0.3,1,0.4,0.668587896,1.05931236
2040,77,19.6,53.7,0.3,19,0.4,0.035188837,1.37254902
2048,77,19.6,52.9,0.3,0,0,0,1.3671875
838,4,19.6,51.8,0.2,73,0,0,0.173573443
1150,18,16.5,34.5,0,14,3.1,0.370111157,0.56916996
1943,73,14.5,15.7,-0.5,55,2,0.060780718,1.366209704
1547,33,15.7,20,-0.3,40,1.2,0.050144092,0.775694893
1587,26,18.4,43.1,0.1,7,2.7,0.644709757,0.595749556
1655,62,14.1,16.1,-0.3,36,4.3,0.199647775,1.362263115
1610,59,14.9,18,-0.7,3,0.8,0.445725264,1.332580463
827,11,14.9,21.2,-0.8,48,0,0,0.483675937
1752,62,14.9,20.4,-0.4,51,0,0,1.286841013
849,10,16.1,28.2,-0.1,52,1.2,0.038572379,0.428311382
1943,56,15.7,27.5,-0.1,46,0.4,0.014534519,1.04805128
1426,24,14.5,20.8,-0.3,32,1.2,0.062680115,0.61201071
1786,66,14.9,23.1,-0.3,42,0.4,0.015918759,1.343784994
1961,74,17.3,38,0,8,2.4,0.501440922,1.372212693
770,3,14.5,23.1,-0.2,71,2.8,0.065917117,0.141676505
796,4,16.1,31.8,-0.1,1,1.6,2.674351585,0.182731841
1310,21,14.1,22,-0.5,17,2,0.196643499,0.582928522
1805,37,14.5,25.5,-0.4,16,0.4,0.041786744,0.74540418
1222,19,14.9,24.7,-0.7,18,0.4,0.037143772,0.565392055
783,4,15.3,28.6,-0.2,15,0.4,0.044572526,0.185765703
1842,38,15.3,29,0,34,0,0,0.750172737
2062,60,20.4,57.3,0.5,22,5.1,0.387477076,1.058107751
1823,68,23.5,71.4,0.8,8,3.1,0.647694524,1.356405525
2159,81,23.1,73.7,0.6,13,0.4,0.051429838,1.364267969
1979,58,22.7,72.5,0.8,23,0.4,0.029069039,1.065735679
1713,65,59.2,92.9,1.1,7,36.5,8.71552079,1.379822746
1616,59,83.9,91.4,2,6,24.7,6.880883766,1.327632763
1842,69,42.7,53.7,1.2,10,41.2,6.886455331,1.36215576
1844,69,19.2,33.3,0.1,0,23.5,0,1.360678367
1564,27,28.6,77.3,0.9,42,9.4,0.374090847,0.627760986
1419,25,33.7,87.1,0.9,2,5.1,4.262247839,0.640656032
815,4,19.2,36.1,0.2,21,14.5,1.154110059,0.178471835
824,5,52.2,82.4,0.9,1,33,55.15850144,0.220653133
1711,50,78.4,93.7,1.2,45,26.2,0.973166827,1.062642793
2202,64,19.6,33.3,0.2,14,58.8,7.020172911,1.05689043
961,6,16.1,22,-0.3,58,3.5,0.100864553,0.227036231
1046,15,16.5,24.7,-1,9,0.4,0.074287544,0.521467061
1263,8,15.7,23.9,-1.8,7,0.8,0.191025113,0.230331822
1289,21,14.1,22.7,-2.6,13,1.6,0.205719353,0.592425418
1272,21,14.5,29.4,-2.7,0,0.4,0,0.600343053
1495,9,15.7,41.2,-2.5,12,1.2,0.167146974,0.218911523
1049,15,15.3,44.3,-1.1,6,0.4,0.111431316,0.519975734
1368,8,15.3,45.1,-1,7,0,0,0.212652844
1765,37,14.9,47.1,-0.7,29,0.4,0.023054755,0.762297193
1937,56,14.5,44.7,-0.4,19,0.4,0.035188837,1.051297696
1718,63,14.5,44.7,-0.4,7,0,0,1.333474442
1902,71,14.5,45.1,-0.4,8,0,0,1.357422809
2049,42,14.5,44.7,-0.3,29,0,0,0.745374684
756,3,14.5,45.1,-0.3,39,0,0,0.144300144
1955,41,14.5,45.1,-0.3,38,0,0,0.762613346
1833,69,14.5,45.1,-0.3,28,0,0,1.368843922
1171,12,14.5,45.1,-0.3,57,0,0,0.372641876
797,4,14.5,45.1,-0.3,8,0,0,0.182502566
1511,29,14.5,45.1,-0.3,25,0,0,0.69791228
1003,16,14.5,45.1,-0.3,13,0,0,0.580077948
1768,18,14.5,45.5,-0.3,2,0,0,0.370218017
1288,14,14.5,45.1,-0.3,4,0,0,0.395256917
828,11,14.5,45.9,-0.3,3,0,0,0.483091787
1014,14,14.5,45.9,-0.3,3,0,0,0.502062041
906,15,14.5,45.9,-0.3,1,0,0,0.60204696
2033,60,14.5,45.9,-0.3,45,0,0,1.07320127
1459,22,14.5,46.3,-0.2,38,0,0,0.548320768
1083,14,14.5,46.3,-0.1,8,0,0,0.470074708
1839,53,14.9,45.9,0.2,39,0.4,0.017143279,1.048000395
1855,70,17.6,52.5,0.8,17,2.7,0.265468724,1.372212693
1557,24,18.4,49.8,0.8,46,0.8,0.029069039,0.56051848
944,13,14.5,23.1,-0.6,11,3.9,0.592611999,0.500770416
917,12,16.5,35.3,-0.2,1,2,3.342939481,0.475860018
822,5,19.6,47.8,1,7,3.1,0.740222314,0.221190002
1712,49,18,40,0.4,44,1.6,0.060780718,1.040781648
2071,60,16.9,36.5,0.3,11,1.1,0.167146974,1.053509504
1791,52,14.9,20.4,-0.3,8,2,0.417867435,1.05578397
1652,48,14.9,19.6,-0.4,4,0,0,1.056570548
1362,40,14.5,19.2,-0.5,8,0.4,0.083573487,1.067948205
1481,26,14.1,19.2,-0.6,14,0.4,0.047756278,0.638389295
843,11,14.1,21.6,-0.8,15,0,0,0.474495848
1446,27,14.1,25.9,-0.6,16,0,0,0.678989061
1770,37,15.3,32.2,-0.2,10,1.2,0.200576369,0.760143811
1510,26,15.7,37.3,0.2,11,0.4,0.060780718,0.626128838
1092,16,15.7,29.4,-0.3,10,0,0,0.532800533
1618,24,22.4,64.7,1.3,8,6.7,1.399855908,0.539386448
1736,50,24.7,68.2,1.4,26,2.3,0.147860785,1.047339757
1104,15,17.6,35.3,0.4,35,7.1,0.339069576,0.494071146
1138,16,16.1,23.9,-0.1,1,1.5,2.507204611,0.51126378
1189,15,18.4,43.1,0.2,1,2.3,3.844380403,0.458750669
1260,16,17.3,43.1,0.2,1,1.1,1.838616715,0.461760462
1521,24,15.7,23.5,-0.3,8,1.6,0.334293948,0.573785189
1928,36,19.2,46.7,0.3,12,3.5,0.487512008,0.678989061
1816,68,19.6,46.7,0.3,32,0.4,0.020893372,1.361633961
1702,62,18.4,40.8,0.2,6,1.2,0.334293948,1.324644803
1816,34,16.9,30.2,0,28,1.5,0.089543022,0.68081698
1794,67,15.7,21.6,-0.2,33,1.2,0.060780718,1.358062228
1240,18,18.4,45.1,0.3,49,2.7,0.092101394,0.527859238
1361,20,15.7,27.8,-0.1,2,2.7,2.25648415,0.534366442
1491,43,41.6,82,1.1,23,25.9,1.882220273,1.048716542
2075,60,58,91,1.6,17,16.4,1.612476691,1.051478642
1567,46,70.2,94.1,1.2,14,12.2,1.456566488,1.067471138
1391,40,71.8,93.7,1,6,1.6,0.445725264,1.045683289
1918,73,73.3,93.3,1.7,33,1.5,0.075975897,1.384017442
1666,63,31,82,1.7,10,42.3,7.070317003,1.375095493
1696,64,22.7,53.7,0.9,1,8.3,13.87319885,1.372212693
1428,9,34.1,79.6,1,55,11.4,0.346450092,0.229182582
1641,48,80.8,90.2,1.5,39,46.7,2.001477869,1.063652983
1975,66,77.3,90.6,1.5,18,3.5,0.325008005,1.215189873
1694,64,83.9,91.4,1.4,2,6.6,5.515850144,1.373832779
1492,31,83.9,92.9,1.3,33,0,0,0.755544723
1470,43,83.9,93.7,1.3,12,0,0,1.063698207
1172,17,83.9,94.9,1.2,26,0,0,0.527458889
1584,26,76.1,94.1,1.2,9,7.8,1.448607109,0.59687787
1226,17,33.7,81.2,0.9,9,42.4,7.874479667,0.504226605
1942,56,45.1,87.8,0.8,39,11.4,0.488583463,1.048590956
1807,64,27.5,75.7,0.7,8,17.6,3.677233429,1.287920712
827,4,16.9,34.5,0.1,60,10.6,0.295292988,0.175882159
1405,9,21.2,46.7,0.1,5,4.3,1.437463977,0.232934325
842,4,20.8,52.2,0.3,5,0.4,0.133717579,0.172748866
759,4,15.7,23.9,-0.2,0,5.1,0,0.191639717
1028,6,14.1,16.1,-0.6,2,1.6,1.337175793,0.212239123
823,4,14.1,17.3,-0.9,2,0,0,0.176736993
839,4,14.1,16.9,-1,0,0,0,0.173366562
1121,14,14.1,16.9,-1.1,10,0,0,0.454139972
994,17,13.7,19.2,-1.1,3,0.4,0.222862632,0.621913298
2052,77,13.7,21.6,-1.2,60,0,0,1.364522417
2039,76,14.1,25.5,-1.3,1,0.4,0.668587896,1.355388114
2387,63,14.1,27.8,-1.3,13,0,0,0.959744068
2110,57,14.1,29.8,-1.5,6,0,0,0.9823352
1499,43,14.9,33.7,-1.5,14,0.8,0.095512557,1.043119656
1711,64,15.3,42.7,-0.8,21,0.4,0.031837519,1.360182775
1732,49,14.9,44.7,-0.8,15,0.4,0.044572526,1.028763384
1700,13,14.9,44.7,-0.7,36,0,0,0.278074866
1625,34,14.5,45.9,-0.1,21,0.4,0.031837519,0.760839161
1306,19,14.5,45.5,0.3,15,0,0,0.529026869
1302,13,14.5,45.9,0.3,6,0,0,0.363077782
1405,22,14.5,45.9,0.3,9,0,0,0.569395018
2078,12,14.5,45.9,0.3,10,0,0,0.209992125
1856,54,14.5,45.5,0.3,42,0,0,1.05799373
1464,29,14.5,46.3,0.3,25,0,0,0.720317933
1579,46,14.5,45.9,0.3,17,0,0,1.059358627
1417,21,14.5,46.3,0.3,25,0,0,0.538910631
1923,56,14.5,45.9,0.3,35,0,0,1.058951449
1802,53,14.5,45.5,0.3,3,0,0,1.069518717
1264,12,14.5,45.9,0.3,41,0,0,0.345224396
1608,60,14.5,45.5,0.3,48,0,0,1.356852103
1402,20,14.5,46.3,0.3,40,0,0,0.518739463
1751,10,14.9,49,0.3,10,0.4,0.06685879,0.207673537
1379,14,22,68.6,1,4,7.1,2.96685879,0.369173973
762,1,17.6,47.5,1.1,13,4.4,0.56572822,0.047721308
1200,7,18.4,50.6,0.3,6,0.8,0.222862632,0.212121212
1298,21,19.6,48.6,0,14,1.2,0.143268835,0.588317692
894,4,16.1,29.4,-1.2,17,3.5,0.344126123,0.162700834
923,6,17.3,35.7,-0.3,2,1.2,1.002881844,0.236383335
757,3,25.5,65.1,0.8,3,8.2,4.568683958,0.144109523
1862,71,25.5,63.1,1.1,68,0,0,1.386583341
1615,34,20.8,50.6,0.6,37,4.7,0.212321832,0.765550239
1886,70,20.8,52.5,0.5,36,0,0,1.349657765
1491,15,20.8,52.5,0.5,55,0,0,0.365831352
686,1,20.4,51,0.5,14,0.4,0.047756278,0.053008216
1444,30,16.5,32.5,0.1,29,3.9,0.224783862,0.75547721
1627,34,20.4,51.4,0.3,4,3.9,1.629682997,0.759903895
1563,45,15.3,29.4,-0.1,11,5.1,0.774954152,1.046937707
1479,22,15.7,27.1,-0.1,23,0.4,0.029069039,0.540906018
1485,18,14.5,24.7,-0.1,4,1.2,0.501440922,0.44077135
1938,72,14.1,23.1,-0.7,54,0.4,0.012381257,1.35097101
2022,76,14.5,26.3,-1.7,4,0.4,0.167146974,1.366783563
2081,61,14.9,31,-0.7,15,0.4,0.044572526,1.065921104
1195,7,14.5,32.2,-1,54,0.4,0.012381257,0.213008749
1279,20,15.3,40.8,-1.4,13,0.8,0.102859676,0.568626057
1951,57,14.9,43.9,-1.3,37,0.4,0.018069943,1.062392246
1920,56,14.5,41.6,-0.6,1,0.4,0.668587896,1.060606061
